,Id,StoriGroupId,ScanNumber,IonNumber,Mz,Slope,InverseInjectionTimeSeconds,RSquared,TimeOfBirth,TimeOfDeath,Charge,ChargeScore,IsMultiIonProduct,FrequencyCorrectionMzDistance
42955,42956,1,416,641,3173.96264648437,606035.334348679,99.5619275189168,0.995141327381134,0.0400782778864971,1.43881017612524,12,0.894943016438063,0,
42962,42963,1,788,1352,4067.47045898438,808525.668144226,91.734703238235,0.998122751712799,0.0320626223091977,1.53499804305284,17,0.948665771484375,0,
42969,42970,1,2070,1663,4065.76733398438,808752.701878548,63.3753723303124,0.997369468212128,0.0200391389432485,1.85161643835616,17,0.936690521240234,0,
42985,42986,1,1772,1218,4189.82958984375,647594.020843506,71.1136395960745,0.99777740240097,0.0160313111545988,1.88768688845401,15,0.803560791015625,0,
42987,42988,1,1026,877,4324.3720703125,805919.501185417,104.199228925706,0.999017715454102,0.0200391389432485,1.17830136986301,16,0.845683822631836,0,
42993,42994,1,2136,2249,4555.18896484375,791444.471120834,58.8131506204787,0.997765243053436,0.0280547945205479,1.85963209393346,16,0.514162330627442,0,0.2177734375
42996,42997,1,1748,1449,4445.11865234375,647158.593654633,37.3385109401837,0.998581171035767,0.0240469667318982,1.83959295499022,14,0.775642318725586,0,
43012,43013,1,93,1304,3816.322265625,768631.875395775,95.5566172957477,0.999127328395844,0.0200391389432485,1.85562426614481,16,0.732275085449219,0,
43017,43018,1,781,868,4483.5361328125,621412.895083427,102.511532547412,0.997242093086243,0.0200391389432485,1.86764774951076,14,0.718971536176417,0,
43018,43019,1,2079,1364,3122.24267578125,509665.27068615,57.5440211761998,0.99811714887619,0.0400782778864971,1.87566340508806,14,0.666606750488281,0,
43020,43021,1,1382,781,3823.70874023437,1030895.92123032,90.8347715505495,0.998898804187775,0.0120234833659491,1.86764774951076,22,0.630962094805748,0,
43029,43030,1,1624,901,3770.3896484375,502734.315156937,83.4863917181499,0.996872365474701,0.0120234833659491,1.84760861056751,13,0.901079414285323,0,
43036,43037,1,1230,1118,4542.4306640625,809252.578139305,92.2849760059062,0.99867457151413,0.0160313111545988,1.81554598825832,18,0.73852672401836,0,
43046,43047,1,779,571,2558.54321289062,530724.888205528,104.199228925706,0.997301399707794,0.0280547945205479,1.85963209393346,8,0.73315580239531,0,
43054,43055,1,122,1677,4749.93603515625,618628.914475441,97.570494682408,0.99936854839325,0.0120234833659491,1.85963209393346,15,0.500346641540527,0,
43055,43056,1,1858,1382,4319.314453125,836777.266025543,71.3928749910759,0.998665273189545,0.0,1.84360078277886,16,0.910650253295898,0,
43056,43057,1,622,744,3802.22778320312,548509.298920631,93.4317481080071,0.997942090034485,0.0040078277886497,1.57507632093933,13,0.764448183864732,0,
43057,43058,1,1180,619,3583.52514648438,528129.503369331,100.796290696502,0.997206389904022,0.0440861056751468,1.85562426614481,11,0.664628295898438,0,
43059,43060,1,983,877,3692.4755859375,931491.877913475,101.708706265256,0.997577250003815,0.0240469667318982,1.07009001956947,19,0.765078811645508,0,
43065,43066,1,1507,1638,4215.7197265625,1019749.76491928,89.9118863513757,0.997481167316437,0.0200391389432485,1.51896673189824,20,0.577963905334473,0,
43068,43069,1,1593,1294,4186.59521484375,791288.282632828,93.3619643357296,0.997625231742859,0.0240469667318982,1.418771037182,16,0.669591827392578,0,
43075,43076,1,116,455,2201.97265625,498175.061106682,95.5474871010892,0.998814463615418,0.0521017612524462,1.39071624266145,11,0.529333229064941,0,
43082,43083,1,1717,788,2100.29028320313,439243.968904018,24.2488906132544,0.995035648345947,0.068133072407045,1.86764774951076,9,0.647372616014662,0,
43083,43084,1,1995,1513,3646.48852539062,596873.880505562,103.906899418121,0.997841238975525,0.0160313111545988,1.87566340508806,11,0.804057083129883,0,
43089,43090,1,1350,787,3466.46704101562,1114655.59196472,110.582771204246,0.999034643173218,0.0440861056751468,1.29452837573386,24,0.846051635742187,0,
43090,43091,1,186,1291,3611.98291015625,824373.012661934,106.145844390192,0.998858988285065,0.0120234833659491,1.89971037181996,19,0.541036224365234,0,
43096,43097,1,2368,181,2291.04760742187,418591.970443726,56.792367105861,0.999215543270111,0.0120234833659491,1.83558512720157,9,0.74694745994167,0,
43104,43105,1,1602,898,3861.00219726563,728973.766446114,88.8178346211919,0.997125804424286,0.0601174168297456,1.89169471624266,16,0.576571769714355,0,
43110,43111,1,1710,875,3622.5615234375,868172.004938126,97.9431929480901,0.999064683914185,0.0160313111545988,1.85963209393346,19,0.926783147675846,0,0.225341796875
43113,43114,1,2061,665,4460.21826171875,1076560.46438217,112.107623318386,0.999658346176147,0.0200391389432485,1.86764774951076,24,0.521223184297423,0,
43114,43115,1,2225,548,2729.24658203125,445431.871712208,78.1005935645111,0.996419429779053,0.0601174168297456,1.87967123287671,10,0.797197647094727,0,
43117,43118,1,1480,1286,4350.0576171875,868407.566905022,92.9800092980009,0.998367011547089,0.0320626223091977,1.83959295499022,20,0.695123115167474,0,
43127,43128,1,1000,1304,4598.24462890625,734839.302062988,98.599881680142,0.999409019947052,0.0120234833659491,1.84360078277886,15,0.603902778625488,0,
43131,43132,1,1364,992,3548.82153320312,1154422.61862755,96.2278675904542,0.998160004615784,0.0120234833659491,0.925808219178082,25,0.584554754986172,0,
43132,43133,1,2100,1257,3358.248046875,637632.375121117,92.3361034164358,0.996937572956085,0.0160313111545988,1.85161643835616,12,0.61308406829834,0,
43139,43140,1,2151,1483,3638.4189453125,960253.464102745,94.5715906941555,0.998802781105042,0.0200391389432485,1.83959295499022,19,0.94488936957469,0,
43150,43151,1,2252,1679,3775.02612304687,1096052.59275436,62.992125984252,0.999788999557495,0.0080156555772994,1.87165557729941,24,0.523288803100586,0,
43158,43159,1,1822,881,3559.23461914062,548795.969367027,103.029054193283,0.998739182949066,0.0040078277886497,1.79550684931507,11,0.803755798339844,0,
43160,43161,1,1627,862,3844.88671875,933575.995206833,89.3655049151028,0.998303532600403,0.0200391389432485,1.03401956947162,18,0.828356552124023,0,
43162,43163,1,1842,531,4327.4931640625,781070.058941841,92.6183199036769,0.999140560626984,0.0320626223091977,1.82756947162427,16,0.895120620727539,0,
43168,43169,1,151,1160,3550.90185546875,1020615.2586937,96.8335431393435,0.99945455789566,0.0160313111545988,1.87566340508806,23,0.842223358154297,0,0.13232421875
43173,43174,1,651,822,3633.0107421875,894358.247637749,85.2805730854511,0.998575270175934,0.0240469667318982,1.82356164383562,19,0.978045349121094,0,
43184,43185,1,1611,780,4065.92358398438,841139.213323593,90.843023255814,0.998044967651367,0.0160313111545988,1.84360078277886,17,0.93680549621582,0,
43185,43186,1,1934,740,4325.78369140625,715690.739631653,93.3794005042488,0.999666094779968,0.0080156555772994,1.85161643835616,16,0.809036698077141,0,
43188,43189,1,142,877,3351.5546875,839366.011023521,110.840168477056,0.9997878074646,0.0721409001956947,1.59110763209393,19,0.866366729736328,0,
43196,43197,1,1324,257,2186.43286132813,532974.27046299,98.8533017002768,0.998131096363068,0.0440861056751468,1.85562426614481,11,0.890805824981245,0,
43199,43200,1,272,889,4247.0615234375,850105.431556702,95.4836245583882,0.999474823474884,0.0040078277886497,1.63118590998043,22,0.545368461608887,0,
43206,43207,1,452,1044,4590.00390625,599522.079467773,103.91769718383,0.996501982212067,0.0120234833659491,1.47488062622309,15,0.572437940402065,0,
43211,43212,1,1898,1615,4201.0107421875,930088.618159294,112.435349673938,0.999490916728973,0.0120234833659491,1.86363992172211,21,0.519317588806152,0,
43213,43214,1,2506,4659,4080.88037109375,806294.438838959,4.28082191780822,0.9973024725914,0.0040078277886497,1.86363992172211,17,0.893089294433594,0,
43215,43216,1,615,249,1824.46459960937,830794.406294823,84.4594594594595,0.999437749385834,0.0080156555772994,1.00997260273973,17,0.983727265645808,0,
43222,43223,1,2240,369,2138.98583984375,580255.888342857,56.6315551025031,0.998944818973541,0.0240469667318982,1.42277886497065,12,0.773189697265625,0,
43224,43225,1,1120,449,2476.31323242187,515123.948693276,87.1459694989107,0.998913586139679,0.0240469667318982,1.69931898238748,11,0.827651838100293,0,
43225,43226,1,316,1032,3855.36669921875,1067655.89308739,93.3184023889511,0.999366521835327,0.0040078277886497,1.87566340508806,24,0.603212203979492,0,
43227,43228,1,1949,1562,3603.19897460937,876106.977105141,94.5626477541371,0.998601198196411,0.0320626223091977,1.15024657534247,19,0.563019104003906,0,
43230,43231,1,1748,657,2331.638671875,404090.198278427,37.3385109401837,0.995023369789124,0.0,1.67927984344423,9,0.94426628112793,0,
43232,43233,1,581,709,2626.33471679688,434896.732807159,97.1156647567253,0.996078312397003,0.0,1.88367906066536,8,0.88256462097168,0,
43237,43238,1,2131,747,2756.59399414062,820243.520617485,77.724234416291,0.999132812023163,0.0200391389432485,1.85963209393346,16,0.52797664642334,0,
43241,43242,1,2109,449,3178.2021484375,722502.421736717,104.04744563521,0.999256014823914,0.0320626223091977,1.19433268101761,12,0.615251388549805,0,
43248,43249,1,396,1131,3286.5859375,626073.817849159,101.760455886842,0.997399568557739,0.0440861056751468,1.87967123287671,14,0.663161849975586,0,
43262,43263,1,1338,288,2301.39819335937,471306.833922863,94.8586605957124,0.997458517551422,0.0200391389432485,1.69130332681018,9,0.99865959177707,0,
43273,43274,1,1355,1227,4089.97192382813,776809.293031693,95.4745083062822,0.999640166759491,0.0280547945205479,1.83558512720157,17,0.515968055725098,0,
43275,43276,1,2062,766,3508.64379882813,946334.170222282,115.074798619102,0.999881267547607,0.0280547945205479,1.86363992172211,20,0.666571350097656,0,
43277,43278,1,406,168,1716.40612792969,376800.310909748,95.047999239616,0.997443497180939,0.0200391389432485,1.85161643835616,8,0.99640632601977,0,
43284,43285,1,1706,1556,3795.88549804687,1148971.37236595,96.5437343116432,0.999249458312988,0.0320626223091977,1.87165557729941,23,0.564674987792969,0,0.0419921875
43291,43292,1,2360,693,3378.853515625,822503.25858593,57.2246065808297,0.998713910579681,0.0120234833659491,1.84760861056751,18,0.932259063720703,0,
43292,43293,1,1787,845,3679.29248046875,631593.168139458,78.8332676389436,0.995646238327026,0.0400782778864971,1.83558512720157,13,0.908340072631836,0,
43296,43297,1,951,839,3901.8310546875,833912.937283516,110.75423634954,0.998707711696625,0.0040078277886497,1.87165557729941,17,0.71297693535027,0,
43301,43302,1,572,1230,3776.5439453125,998309.849143028,92.790201354737,0.999114573001862,0.0160313111545988,0.965886497064579,22,0.535386657714844,0,
43306,43307,1,1892,1439,3649.7412109375,606386.02745533,123.152709359606,0.996131002902985,0.0080156555772994,1.80352250489237,11,0.683543167114258,0,
43307,43308,1,1184,676,3100.27368164062,686567.921876907,77.035667514059,0.998444557189941,0.0360704500978474,1.84760861056751,13,0.748906650626629,0,
43318,43319,1,2281,996,3322.28686523437,1214441.39552116,76.5462339252909,0.999212205410004,0.0120234833659491,1.87566340508806,27,0.708451439548602,0,
43320,43321,1,1809,269,2083.67114257813,479191.550433636,94.7059380623165,0.997745335102081,0.0080156555772994,1.84360078277886,10,0.962979965209961,0,
43325,43326,1,824,1545,4326.88671875,844283.999085426,103.50895352448,0.999749302864075,0.0400782778864971,1.85161643835616,16,0.76648698680977,0,
43345,43346,1,2151,1440,3467.03930664062,541857.582092285,94.5715906941555,0.99699592590332,0.0200391389432485,1.59511545988258,11,0.548322601318359,0,
43352,43353,1,1837,463,2300.39013671875,486607.610106468,95.0389659760502,0.996950924396515,0.0,1.83959295499022,9,0.986341552734375,0,
43353,43354,1,1443,1591,4163.99169921875,957500.306963921,85.4481756814492,0.997537314891815,0.0120234833659491,1.87566340508806,20,0.85071173482603,0,
43354,43355,1,1443,1391,3579.91577148437,793893.231272697,85.4481756814492,0.998035073280335,0.0200391389432485,1.418771037182,17,0.647010726928711,0,
43355,43356,1,2482,296,2262.40502929687,412397.823750973,28.1928390188892,0.99726128578186,0.0280547945205479,1.85562426614481,8,0.503015937805176,0,
43362,43363,1,542,1211,4365.97216796875,606285.698890686,95.9048623765225,0.997279822826386,0.0440861056751468,1.83157729941292,12,0.501008834838867,0,
43366,43367,1,428,1385,4324.240234375,865834.416389465,97.3615032616103,0.998555243015289,0.0120234833659491,1.85562426614481,16,0.787703154579403,0,
43372,43373,1,472,1109,4149.4287109375,855719.749808312,109.649122807018,0.999504148960114,0.0080156555772994,1.86363992172211,20,0.566423110961914,0,
43376,43377,1,1520,1019,3140.1591796875,1018620.44417858,82.6719576719577,0.999736666679382,0.0440861056751468,1.85963209393346,22,0.650849811618791,0,
43377,43378,1,1213,1006,4509.43408203125,544316.515207291,105.030984140321,0.997378766536713,0.0280547945205479,1.87165557729941,13,0.795683212280273,0,
43382,43383,1,1546,863,3206.52709960937,1239119.90761757,83.7450799765514,0.998767256736755,0.0040078277886497,1.21437181996086,27,0.589557304382324,0,
43386,43387,1,2034,960,3641.73071289062,914454.540371895,66.0676532769556,0.99879252910614,0.0040078277886497,1.87967123287671,19,0.974935150146484,0,
43395,43396,1,199,728,3136.07299804687,640740.306735039,117.274539697432,0.996645867824554,0.0120234833659491,1.07409784735812,14,0.625417633056641,0,
43398,43399,1,1083,1282,4033.287109375,975891.44051075,92.4812725423102,0.998792171478272,0.0040078277886497,1.85963209393346,23,0.602741851806641,0,
43402,43403,1,2457,2165,4330.8720703125,761020.671486855,18.9523159730119,0.999450027942658,0.0200391389432485,1.50694324853229,16,0.734177607282837,0,
43403,43404,1,2457,2065,3852.44189453125,868174.441576004,18.9523159730119,0.999257564544678,0.0200391389432485,1.84360078277886,18,0.902876968383789,0,
43406,43407,1,1382,478,2982.45874023437,680441.239595413,90.8347715505495,0.999660015106201,0.0120234833659491,1.86363992172211,16,0.62537109375,0,
43413,43414,1,735,1465,4382.47607421875,974381.212353706,94.6431951542684,0.998193264007568,0.0440861056751468,1.63118590998043,19,0.587181701660156,0,
43427,43428,1,213,568,2704.23193359375,462198.894739151,105.563179562968,0.998048543930054,0.0080156555772994,1.89570254403131,13,0.551861610412598,0,
43435,43436,1,32,2793,4482.57861328125,828145.537257195,36.5216756144772,0.999556124210358,0.0200391389432485,1.83157729941292,19,0.755644836425781,0,
43439,43440,1,1796,1797,3635.580078125,908312.263607979,84.167999326656,0.997786939144135,0.0200391389432485,1.84760861056751,19,0.920569451947743,0,
43445,43446,1,23,4140,3786.40747070312,986476.560950279,19.0672310567059,0.997796535491943,0.0200391389432485,1.85161643835616,22,0.630746765136719,0,
43447,43448,1,2330,927,4253.9306640625,538889.087080956,83.5770998746344,0.999578654766083,0.0761487279843444,1.85161643835616,16,0.567791900634766,0,
43449,43450,1,604,1762,4423.0830078125,892879.756689072,69.7009827838573,0.999749898910522,0.0160313111545988,1.57908414872798,21,0.699243721066,0,
43454,43455,1,2487,1798,3846.38916015625,884411.160826683,32.1978234271363,0.997537672519684,0.0120234833659491,1.49091193737769,18,0.923027114868164,0,
43458,43459,1,216,1412,4897.17431640625,674602.202415466,109.553023663453,0.998817920684814,0.0120234833659491,1.81554598825832,17,0.667072855600521,0,
43460,43461,1,1647,1130,3894.79736328125,728638.180494309,93.0665425779432,0.997305750846863,0.0040078277886497,1.26647358121331,16,0.54831787109375,0,
43462,43463,1,2021,2147,3702.78759765625,1097551.0032177,58.9032220062437,0.999227225780487,0.0200391389432485,1.85963209393346,25,0.526436614990234,0,
43471,43472,1,2337,877,3425.56518554687,557409.118771553,83.4654870211168,0.996717512607574,0.0200391389432485,1.85562426614481,12,0.751061706542969,0,
43476,43477,1,808,170,1824.82727050781,371257.477521896,111.01243339254,0.997375428676605,0.0200391389432485,1.81955381604697,7,0.996428680419922,0,
43479,43480,1,214,1446,4692.6064453125,1060798.58493805,104.87676979549,0.99877655506134,0.0080156555772994,1.86764774951076,24,0.74355827331543,0,
43480,43481,1,176,894,2904.4189453125,618441.658854485,99.2555831265509,0.998482227325439,0.0120234833659491,1.86363992172211,15,0.820447311401367,0,
43486,43487,1,1173,1173,3911.13989257812,845708.579421043,97.8569331637147,0.998192310333252,0.0200391389432485,1.34262230919765,19,0.539203109741211,0,
43487,43488,1,387,974,4017.81518554688,725706.478714943,100.180324584252,0.998097002506256,0.0200391389432485,1.13822309197652,14,0.715260620117188,0,
43491,43492,1,1456,1034,4338.67919921875,775619.056344032,92.4470740501063,0.999509394168854,0.0200391389432485,1.83157729941292,16,0.595429344177246,0,
43494,43495,1,2198,1546,3763.95458984375,893179.828643799,60.0024000960038,0.999597728252411,0.0240469667318982,1.59511545988258,18,0.530395891601249,0,0.292724609375
43508,43509,1,2386,918,3851.55517578125,854173.21574688,33.8948581500186,0.998321294784546,0.0040078277886497,1.80352250489237,18,0.888674011230469,0,
43511,43512,1,1055,790,3841.92749023437,900780.920505524,94.1442289587648,0.998777508735657,0.0120234833659491,1.78749119373777,18,0.908261253987217,0,
43518,43519,1,75,1272,3809.98852539062,673897.161245346,96.7398664989842,0.998189449310303,0.0240469667318982,1.56706066536204,16,0.526102752685547,0,
43522,43523,1,1208,849,3377.060546875,532667.741417885,98.3187493855078,0.998746693134308,0.0120234833659491,1.68729549902153,14,0.785316390991211,0,
43524,43525,1,409,1363,4159.19287109375,1038671.47636414,95.3016296578671,0.999022603034973,0.0320626223091977,1.38270058708415,20,0.516342353820801,0,
43526,43527,1,405,1363,4456.2568359375,795360.940098763,95.6205775482884,0.998416483402252,0.0,1.87967123287671,19,0.649199573455778,0,
43529,43530,1,34,1703,2826.9833984375,559159.96491909,40.3551251008878,0.998737752437592,0.0,1.87566340508806,11,0.719974572751966,0,
43532,43533,1,1051,1302,3985.27905273437,594979.942798615,92.5326177477561,0.998016893863678,0.0200391389432485,1.86764774951076,15,0.5490869140625,0,
43541,43542,1,843,995,3706.64453125,813137.24899292,111.445447453472,0.999110639095306,0.0240469667318982,1.49091193737769,18,0.554405025818255,0,
43544,43545,1,1108,47,933.352844238281,367314.540565014,101.595042161943,0.99919468164444,0.0320626223091977,1.84760861056751,7,0.858432017636717,0,
43547,43548,1,151,1319,4392.728515625,796176.909208298,96.8335431393435,0.99860405921936,0.0200391389432485,1.88768688845401,19,0.627432642168628,0,
43553,43554,1,1404,1374,4365.60205078125,930047.926306725,98.2897582071948,0.999533712863922,0.0200391389432485,1.77145988258317,21,0.809018936157227,0,
43558,43559,1,1178,778,4619.068359375,874074.942946434,105.285323225942,0.997810125350952,0.0320626223091977,1.17830136986301,18,0.520450859069824,0,
43560,43561,1,1032,990,3467.78369140625,877460.285782814,109.265734265734,0.999077081680298,0.0280547945205479,1.84760861056751,20,0.520189590454102,0,
43562,43563,1,2263,1657,3529.92529296875,1064259.70721245,63.0875023657813,0.999655246734619,0.0200391389432485,1.85963209393346,22,0.773009414672852,0,
43567,43568,1,1690,1414,4448.646484375,854542.36638546,85.397096498719,0.998418390750885,0.0480939334637965,1.87967123287671,20,0.58899543762207,0,
43570,43571,1,1440,1458,3498.59985351562,1284305.28593063,83.8293234973594,0.998784899711609,0.0200391389432485,1.65523287671233,27,0.6011669921875,0,
43572,43573,1,30,3180,4274.27685546875,1062508.37373734,32.3729362253156,0.999642550945282,0.0360704500978474,1.86764774951076,22,0.669106063842774,0,
43576,43577,1,1443,1550,4004.88305664063,1129628.60989571,85.4481756814492,0.9993736743927,0.0240469667318982,1.57908414872798,21,0.586793129974889,0,
43583,43584,1,1676,385,2020.78820800781,541541.671991348,79.7702616464582,0.999164879322052,0.0200391389432485,1.45484148727984,12,0.700034484863281,0,
43586,43587,1,1298,239,2297.39477539063,518469.878911972,97.6944118796405,0.996978044509888,0.0240469667318982,1.86764774951076,9,0.980706024169922,0,
43595,43596,1,653,197,1711.65209960938,388290.611863136,88.6210563629918,0.997557818889618,0.0240469667318982,1.85963209393346,8,0.987405396468705,0,
43603,43604,1,220,874,4329.3828125,881984.147667885,112.650670271488,0.99922102689743,0.0280547945205479,1.84360078277886,16,0.748570118059531,0,
43604,43605,1,212,770,3169.45727539062,538590.903520584,104.231811548885,0.998563587665558,0.0641252446183953,1.86764774951076,12,0.665661036250226,0,
43609,43610,1,2300,2538,4066.75854492188,778961.818933487,40.4220057399248,0.998483896255493,0.0160313111545988,1.25845792563601,17,0.897882995605469,0,
43610,43611,1,763,753,4230.71484375,1057188.70592117,93.8790837401427,0.998725831508637,0.0200391389432485,1.83959295499022,22,0.711198599914658,0,
43612,43613,1,364,1383,4055.22412109375,677031.043052673,97.4279033515199,0.99922388792038,0.0120234833659491,1.81955381604697,15,0.819437484741211,0,
43616,43617,1,2249,1424,4062.70141601563,899699.662446976,59.2873658623347,0.999694466590881,0.0160313111545988,1.83558512720157,17,0.934589996337891,0,
43617,43618,1,1049,799,4564.03515625,619699.32949543,86.0807437376259,0.99732768535614,0.0200391389432485,1.89570254403131,17,0.594153366088867,0,
43618,43619,1,918,502,2409.1865234375,492173.134684563,102.954802841553,0.996944487094879,0.0200391389432485,1.47488062622309,10,0.86547233581543,0,0.091552734375
43630,43631,1,724,1132,4630.60107421875,871470.055222511,91.1410864017499,0.999591529369354,0.0200391389432485,1.82756947162427,18,0.793794845107639,0,
43632,43633,1,1612,1094,3719.97021484375,1111545.5892086,93.4317481080071,0.999270677566528,0.0240469667318982,1.84760861056751,23,0.884389123200293,0,
43636,43637,1,1980,107,1740.56103515625,358533.994138241,105.507491031863,0.99674254655838,0.0040078277886497,1.89169471624266,9,0.981983642578125,0,
43649,43650,1,192,1035,4036.21020507813,1094035.05659103,112.170499158721,0.999353408813477,0.0040078277886497,1.52698238747554,22,0.61864501953125,0,
43650,43651,1,47,1938,3764.80493164062,867098.605036736,67.0331143584931,0.998907864093781,0.0240469667318982,1.83558512720157,18,0.505708465576172,0,
43651,43652,1,1375,887,3798.35400390625,1099777.72474289,102.459016393443,0.99845278263092,0.0200391389432485,1.50293542074364,23,0.656739857234181,0,
43657,43658,1,2084,314,2293.3935546875,392619.42088604,71.093416749609,0.996775984764099,0.0040078277886497,1.74741291585127,9,0.954968875505915,0,
43658,43659,1,2113,992,2738.93823242188,490095.779061317,65.880492786086,0.998036861419678,0.0040078277886497,1.89169471624266,10,0.513665312678123,0,
43661,43662,1,1484,820,3632.96069335937,1071086.80105209,97.5419430355053,0.997220158576965,0.0280547945205479,1.65924070450098,24,0.543184013366699,0,
43662,43663,1,1721,1467,2331.75024414062,433274.388849735,28.1460215598525,0.994566440582275,0.0040078277886497,1.75542857142857,9,0.960942150950787,0,
43666,43667,1,1610,1114,4448.13134765625,991028.748750687,90.2364194188774,0.998760461807251,0.0120234833659491,1.66725636007828,20,0.546526031494141,0,
43669,43670,1,2212,562,3196.36352539062,623205.164074898,85.7191839533688,0.998331904411316,0.0,1.69931898238748,12,0.547851371765137,0,
43673,43674,1,1289,874,3471.38940429687,592690.416932106,91.1743253099927,0.99613755941391,0.0080156555772994,1.83959295499022,11,0.687058563232422,0,
43674,43675,1,2346,291,2197.11572265625,417031.973958015,62.3363670365291,0.996377646923065,0.0400782778864971,1.89169471624266,10,0.947255244999332,0,
43675,43676,1,510,1396,4082.80834960938,860301.542758942,100.260677762182,0.998646140098572,0.0160313111545988,1.87967123287671,17,0.51929767461413,0,
43680,43681,1,2451,1760,4392.06494140625,794357.776284218,14.4562986093041,0.998769760131836,0.0040078277886497,1.87566340508806,19,0.748997859878377,0,
43682,43683,1,1859,661,3099.41162109375,649127.945303917,72.7537286285922,0.99948638677597,0.0200391389432485,1.83157729941292,13,0.867299031623766,0,
43687,43688,1,713,1237,3656.80151367187,1104437.91651726,93.0492230389876,0.998460650444031,0.0120234833659491,1.84360078277886,23,0.514755897521973,0,
43689,43690,1,486,1298,3739.06713867187,574490.559458733,108.225108225108,0.998322248458862,0.0080156555772994,1.86363992172211,13,0.553907699584961,0,
43691,43692,1,358,885,3652.39306640625,822325.68860054,96.2186086789185,0.997744619846344,0.0280547945205479,1.3546457925636,19,0.54420166015625,0,
43696,43697,1,2113,458,2196.61596679687,600502.76529789,65.880492786086,0.998626828193665,0.0120234833659491,1.89169471624266,10,0.671163278872431,0,
43708,43709,1,101,1144,4310.0625,806435.885667801,96.6370313103981,0.998536050319672,0.0160313111545988,1.83959295499022,16,0.562389569274107,0,
43709,43710,1,2226,2182,3861.84521484375,850869.926691055,82.5968448005286,0.999293565750122,0.0240469667318982,1.86363992172211,18,0.720223159790039,0,
43713,43714,1,904,985,4444.76123046875,621901.136398315,106.496272630458,0.997945904731751,0.0280547945205479,1.87566340508806,14,0.566650390625,0,
43714,43715,1,1375,717,3315.896484375,569200.070381165,102.459016393443,0.995676100254059,0.0320626223091977,1.88367906066536,14,0.727614517211914,0,
43715,43716,1,901,985,3958.11108398438,922256.289362907,102.197240674502,0.997770488262177,0.0400782778864971,1.88367906066536,21,0.610148277282715,0,
43723,43724,1,75,143,1587.10900878906,404267.220020294,96.7398664989842,0.997781455516815,0.0160313111545988,1.85963209393346,8,1.0,0,
43728,43729,1,2194,2185,4061.296875,826152.915716171,60.6612071580225,0.999448001384735,0.0160313111545988,1.68328767123288,17,0.968427426790423,0,
43734,43735,1,234,920,3613.46801757812,555526.51143074,114.455762847659,0.998599290847778,0.0440861056751468,1.80352250489237,11,0.571645011901856,0,
43739,43740,1,1836,384,2448.84155273437,557990.195989609,92.3105326317733,0.99871176481247,0.0160313111545988,1.83558512720157,10,0.855834285290963,0,
43741,43742,1,1870,845,3672.76416015625,855768.177986145,95.4836245583882,0.998756408691406,0.0280547945205479,1.76344422700587,18,0.902746963500977,0,
43743,43744,1,1672,812,4017.5185546875,748686.105966568,82.1287779237845,0.999364972114563,0.0320626223091977,1.87967123287671,14,0.571308364868164,0,
43748,43749,1,1843,1167,3808.65087890625,716450.483322144,94.5179584120983,0.997106373310089,0.0080156555772994,1.15826223091977,16,0.559714622497559,0,
43751,43752,1,544,1750,5043.42431640625,677619.978427887,99.5718410833416,0.998454332351685,0.0080156555772994,1.80753033268102,14,0.794071273803711,0,
43753,43754,1,1805,1227,4329.99951171875,803538.540482521,88.5425889853019,0.998293519020081,0.0080156555772994,1.88367906066536,16,0.862058115992881,0,
43755,43756,1,2247,466,2301.28515625,464189.597427845,65.9935326338019,0.997725248336792,0.0561095890410959,1.86764774951076,9,0.990864334106445,0,
43756,43757,1,965,831,4637.2685546875,821494.977831841,93.7998311603039,0.997129738330841,0.0,1.80352250489237,18,0.63706068900599,0,
43763,43764,1,1942,955,3779.99584960937,524338.94765377,101.801893515219,0.996658027172089,0.0240469667318982,1.77546771037182,14,0.829076932596059,0,
43766,43767,1,1443,1653,4357.50830078125,541728.683948517,85.4481756814492,0.995787918567658,0.0721409001956947,1.87967123287671,14,0.75422607421875,0,
43771,43772,1,779,1194,4891.5283203125,780983.070969582,104.199228925706,0.998291373252869,0.0040078277886497,1.88768688845401,17,0.784571440473285,0,
43775,43776,1,2252,1720,3918.62890625,701784.055352211,62.992125984252,0.998640775680542,0.0320626223091977,1.81955381604697,17,0.764222124922018,0,
43782,43783,1,1118,1069,3760.95849609375,1040444.25225258,91.6254352208173,0.998440384864807,0.0120234833659491,1.20635616438356,22,0.525307159423828,0,
43783,43784,1,332,751,2668.98999023438,455507.095217705,99.009900990099,0.998078763484955,0.0601174168297456,1.89971037181996,9,0.866645355224609,0,
43784,43785,1,1863,1367,3360.27465820312,554993.43597889,83.2015974706714,0.998365461826324,0.0160313111545988,1.72336594911937,12,0.542707786560059,0,
43794,43795,1,2421,756,4580.97802734375,696010.807394981,21.746221593998,0.998717963695526,0.0040078277886497,1.53900587084149,15,0.575536041259766,0,
43796,43797,1,2065,375,3650.93408203125,595469.280600548,106.940434178163,0.999057531356812,0.0240469667318982,1.85562426614481,11,0.812646241199207,0,
43797,43798,1,87,1357,4610.33154296875,848828.206896782,91.4076782449726,0.996337056159973,0.0,1.08211350293542,15,0.710678383688231,0,
43799,43800,1,1863,584,2291.27856445312,444743.003726006,83.2015974706714,0.995817065238953,0.0,1.82356164383562,9,0.743269653320312,0,
